An Ongoing Look Into the Origins of Trump’s Wealth,"<p>This week, “The Daily” is revisiting some of our favorite episodes of the year and checking in on what has happened since the stories first ran. Today, we return to a New York Times investigation into Fred and Donald Trump’s taxes. After spending much of the past year poring over never-before-seen documents, our colleagues unearthed new information about the president’s financial history that contradict his story of being a self-made billionaire. Guests: David Barstow, Susanne Craig and Russ Buettner, investigative reporters for The Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 31 Dec 2018 10:45:00 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/a008412a-dacf-4c50-9edc-5d3180515d07.mp3']
A Mother Talks to Her Sons About Brett Kavanaugh,"<p>This week, “The Daily” is revisiting some of our favorite episodes of the year and checking in on what has happened since the stories first ran. In October, we sat down with a group of teenage girls in Brooklyn to talk about their reaction to the accusations against Supreme Court Justice Brett M. Kavanaugh by Dr. Christine Blasey Ford. After that conversation aired, we received dozens of emails from listeners who wanted to hear the same questions posed to a group of boys. Guests: Ann Powers, a listener in Oregon, interviewed her two sons and one of their friends. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 28 Dec 2018 10:45:00 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c5ad1624-2d57-424c-8bcc-01d1a0d41ba3.mp3']
The Scars of Family Separation,"<p>This week, “The Daily” is revisiting some of our favorite episodes of the year and checking in on what has happened since the stories first ran. Today, we’re going back to an episode from this summer, when we met Nazario Jacinto Carrillo, a farmer from Guatemala who was separated from his daughter at the United States border as part of the Trump administration’s crackdown on undocumented immigrants. Guests: Caitlin Dickerson, who covers immigration for The New York Times, spoke with Mr. Carrillo. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 27 Dec 2018 10:45:00 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/6192ceeb-c987-473c-9a87-e8bdd547d60e.mp3']
"For a Family Divided by the Korean War, a New Chapter","<p>This week, “The Daily” is revisiting some of our favorite episodes of the year and checking in on what has happened since the stories first ran. In April, President Moon Jae-in of South Korea met with North Korean leader Kim Jong-un to discuss formally ending the Korean War, a conflict that has divided thousands of families for more than six decades. Sylvia Nam’s family is one of them. Guest: Sylvia Nam traveled to North Korea to find out what happened to her grandfather, who left South Korea for the North nearly 70 years ago and never returned. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 26 Dec 2018 10:45:00 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/9596766a-a0e9-4fd4-928f-619858785af3.mp3']
The Year in Sound: An Audio Time Capsule of 2018,"<p>Between the government shutdowns that bookended the year, there were furious standoffs over a border wall; shootings at a high school, a bar, a grocery store, a synagogue; devastating wildfires in California. Handshakes and promises shared with autocrats in North Korea and Russia. Powerful men brought down by #MeToo or trying to make a comeback, and a Supreme Court nominee accused, then elevated to the bench. Questions about a murdered journalist, about election interference, about how much Facebook knew. A midterm vote that delivered one of the most diverse — and divided — governments in American history. Here’s what 2018 sounded like. </p><p>For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 24 Dec 2018 10:45:00 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/b4a62786-f78d-459b-a77d-127de508fd60.mp3']
The Latest Showdown Over a Shutdown,"<p>President Trump seemed poised to avoid a government shutdown and to carry his fight for a border wall into 2019, when the House will be controlled by Democrats. Then he shot down the spending deal. So what happened? </p><p>Also, to cap off a chaotic day of breaking news, Jim Mattis resigned as secretary of defense. Guest: Jonathan Weisman, the deputy Washington editor of The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 21 Dec 2018 10:50:25 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/d4df4b8a-e939-4f3b-a4ad-43692c306670.mp3']
Senator Claire McCaskill on Losing Missouri and the Politics of Purity,"<p>If any Democratic senator representing a red state was going to survive the midterm elections and continue serving in 2019, it was thought to be Claire McCaskill. But she lost. We spoke with her as her time in office was winding down. Guests: Senator Claire McCaskill, Democrat of Missouri, and Sabrina Tavernise, a national correspondent for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p><p>This episode includes disturbing language.</p>","Thu, 20 Dec 2018 10:52:50 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/07f66da8-5524-4d06-b69e-6d0762fddb48.mp3']
The Ethics of Genetically Editing Babies,"<p>Ever since scientists created the powerful gene-editing technique Crispr, they have braced for the day when it would be used to produce a genetically altered human being. Now, the moment they feared may have come. What’s likely to happen next? We also look at the latest updates on a possible government shutdown. Guests: Jennifer Senior, an Op-Ed columnist for The New York Times, and Carl Zimmer, a science columnist for The Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p><p>What do you think about ""The Daily""? Please fill out our listener survey at <a href=""https://nyt.qualtrics.com/jfe/form/SV_ePR7Q0Q970oUWEJ?rref=vanity"" target=""_blank"">nytimes.com/thedailysurvey</a>.</p>","Wed, 19 Dec 2018 10:46:58 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/124be293-c547-450c-86ac-d956da4a353e.mp3']
A Year in the Russia Investigation,"<p>At the start of 2018, the biggest threat to the Trump presidency was an investigation into his campaign’s ties to Russia. As the year draws to a close, it’s his hush payments to women. We look at what’s behind that change — and how the threat may change again next year. Guests: Mark Mazzetti and Michael S. Schmidt, New York Times reporters who have been covering the special counsel investigation. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 18 Dec 2018 10:49:47 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/48e9ddf4-4cb6-4978-9889-9361ef3088b9.mp3']
‘The Most Significant Campaign Contributions’ in U.S. History,"<p>It was never clear what motivated Rod J. Rosenstein, the deputy attorney general, to hand the investigation of Michael D. Cohen, President Trump’s former lawyer, over to career prosecutors in New York rather than to the special counsel. With that investigation now implicating the president in serious campaign finance violations, we look at how fateful the decision may be. Guests: Neal Katyal, a lawyer who drafted the rules that govern special counsel investigations, and Michael S. Schmidt, who has been covering the special counsel investigation for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 17 Dec 2018 10:46:09 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/04f75998-6bc8-44d5-b62a-8e156ad736aa.mp3']
Undocumented and Working for Trump,"<p>Last week, Victorina Morales came forward and said that for the last five years, she had been working as an undocumented immigrant at President Trump’s golf club in New Jersey. A couple of days ago, we visited her in her home with Miriam Jordan, the New York Times reporter who first broke the story. Guest: Victorina Morales, a former housekeeper at the Trump National Golf Club in Bedminster, N.J., and Miriam Jordan, who covers immigration for The Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>. </p>","Fri, 14 Dec 2018 10:54:18 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/ce0f1eb0-ae13-4bd7-86a4-fd5ffc832d61.mp3']
"The Rise of Right-Wing Extremism, and How U.S. Law Enforcement Ignored It","<p>Despite repeated warnings over the past two decades, federal law enforcement officials in the United States have ignored the threat of violence from far-right extremists. Now, they have no idea how to stop it. Guest: Janet Reitman, a contributing writer for The New York Times Magazine who is working on a book about the rise of the far right in post-9/11 America. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 13 Dec 2018 10:46:31 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c68a0277-04db-45c9-9611-12b1383f9cf9.mp3']
Why Republicans Want a Criminal Justice Overhaul,"<p>President Barack Obama came very close in 2015 to passing a bipartisan bill to rewrite prison and sentencing laws. Three years later, the same people who were responsible for stopping that bill may become responsible for passing a scaled-back version. Guest: Nicholas Fandos, who covers Congress for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 12 Dec 2018 10:52:45 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/84c6b34a-11b4-47ff-b1e3-dbfcc5385162.mp3']
Waiting for Brexit,"<p>In a humiliating last-minute move, Prime Minister Theresa May of Britain postponed a vote in Parliament on Tuesday on the terms of the country’s divorce from the European Union. We look at why Britain is so frustrated by Brexit even before Brexit has taken effect. Guests: Ellen Barry, the chief international correspondent for The New York Times, and Stephen Castle, a Times correspondent in London. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p><p>This episode includes disturbing language.</p>","Tue, 11 Dec 2018 10:55:51 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/ed3259a9-0411-4996-8e03-61e95bc8991e.mp3']
The Business of Selling Your Location,"<p>A New York Times investigation has found that the information being collected about us through apps on our smartphones is far more extensive than most of us imagine — or are aware we have consented to. Guests: Jennifer Valentino-DeVries, Natasha Singer and Michael H. Keller, reporters who cover technology for The Times; and Gabriel J.X. Dance, deputy investigations editor. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p><p><em>A note about this episode: The Times identified a small number of people in the location data with their permission. It did not identify anyone else in the data. </em></p>","Mon, 10 Dec 2018 10:50:09 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/4f87f227-39ae-4623-be33-869c97a76e59.mp3']
The Photo of the Yemeni Girl,"<p>In the three years that Saudi Arabia, supported by the United States, has been at war with the Houthis in Yemen, very few journalists have been allowed into the country to document what’s happening there. The New York Times journalist Tyler Hicks is one. This is the story of how he came to take a photograph of Amal Hussain that drew international attention to the country’s plight. Guest: Tyler Hicks, a senior photographer for The Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 07 Dec 2018 10:44:12 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/517b1b92-28f4-442d-b532-8827e52382b5.mp3']
Watering Down Democrats’ Power in Wisconsin,"<p>Across the country, Democratic candidates for governor and attorney general won seats that had long been held by Republicans. But Republican-controlled legislatures in some states are resisting that transfer of power. Guest: Mitch Smith, who covers the Midwest for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 06 Dec 2018 10:49:23 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c1cfe151-9c2b-4d90-aeb6-8d37a655996e.mp3']
"What the West Got Wrong About China, Part 2","<p>When China first began experimenting with capitalism in the 1980s, the West was certain the experiment would fail. But two of its assumptions — that government controls stifle economic growth, and that the internet cannot be tamed — were quickly proven wrong.</p><p>Nearly 40 years later, China rivals the United States as a global superpower. Its continued success is challenging not just the West’s assumptions about China, but the West’s assumptions about itself. Guest: Philip P. Pan, the Asia editor for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 05 Dec 2018 10:54:31 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/a6578ded-693b-43b3-9c0f-dcd636efde3c.mp3']
"What the West Got Wrong About China, Part 1","<p>From the very beginning, the West was certain that China would not pull off its economic experiment. That certainty came from a set of assumptions about how societies function and political freedoms emerge. But those assumptions were wrong — and China became stronger than ever. Guest: Philip P. Pan, the Asia editor for The New York Times, spoke with us from Beijing. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 04 Dec 2018 10:44:56 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/2208fdcd-3f93-4279-9d77-811e3e1ac543.mp3']
The Legacy of George Bush,"<p>George Bush rode the Reagan revolution to the White House, where he had one of the highest approval ratings of any president, and where he successfully oversaw the end of the Cold War. So why was he denied a second term? Guest: Peter Baker, who covers the White House for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 03 Dec 2018 10:54:31 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/a4dd8980-0109-4ef4-8d1c-23dffbe4db2f.mp3']
Why Michael Cohen Lied to Congress,"<p>President Trump’s former lawyer has pleaded guilty to lying about Mr. Trump’s business ties to Russia and has agreed to cooperate with the special counsel investigation. It’s the second time this week that a subject of the inquiry has been charged with lying. Guest: Michael S. Schmidt, who has been covering the special counsel investigation for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 30 Nov 2018 10:50:29 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/72cb2f7e-36d0-4cba-b75a-52d5cd2ebce3.mp3']
Nancy Pelosi’s Last Fight,"<p>Many newly elected Democrats in the House have voted to make Representative Nancy Pelosi the next speaker. But that doesn’t necessarily mean she has their support. Guests: Sheryl Gay Stolberg, who covers Congress for The New York Times, and Representative-elect Rashida Tlaib, Democrat of Michigan. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 29 Nov 2018 10:51:56 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/6ddea1f7-b194-4d57-900c-3f2daa0ff580.mp3']
What’s Going On With Paul Manafort?,"<p>The special counsel’s office says that Paul Manafort, the president’s former campaign chairman, repeatedly lied to investigators, even after agreeing to cooperate in the Russia inquiry. Meanwhile, The Guardian is reporting that Mr. Manafort met with Julian Assange, the head of WikiLeaks, in 2016 — a meeting the special counsel seems to know nothing about. Guest: Michael S. Schmidt, who has been covering the special counsel investigation for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 28 Nov 2018 10:44:18 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/51edc744-51bd-4686-86c0-085b277bbdef.mp3']
The U.S. as a Place of Refuge,"<p>As large groups of Central American migrants approach the U.S. border, the Trump administration is making it more difficult for them to apply for asylum. Is the president undermining the original concept of asylum, or is he restoring it?&nbsp; Guest: Caitlin Dickerson, who covers immigration for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 27 Nov 2018 10:45:32 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/f1f9c786-a511-44c2-b182-f059978d023d.mp3']
The Human Toll of Instant Delivery,"<p>With the rise of online retailers like Amazon, consumers’ expectations about the speed of delivery have been transformed. A New York Times investigation examines the cost of that transformation. Guests: Jessica Silver-Greenberg, a business reporter for The Times; Tasha Murrell, a warehouse employee who shared her experience. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p><p>This episode includes disturbing language.</p>","Mon, 26 Nov 2018 10:50:06 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/fee93441-edb8-4236-8b03-ef2f503e5be6.mp3']
"Deployed in the U.S., Just Waiting for the Caravan","<p>At nearly every turn, President Trump’s own generals tried to persuade him not to deploy active-duty troops to the United States border with Mexico. So what are 5,000 troops doing there? Guest: Helene Cooper, who covers the Pentagon for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 21 Nov 2018 10:52:03 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/8af2b3fc-adec-44d8-adb2-6cd9bc5d0499.mp3']
Why U.S. Bombs Are Falling in Yemen,"<p>The killing of Jamal Khashoggi has renewed criticism of Saudi Arabia more broadly, including the kingdom’s role in the war in Yemen. It’s a war that has created what has been called the worst humanitarian crisis in the world — and one that the United States has backed from the beginning. Guest: Robert F. Worth, a contributing writer for The New York Times Magazine. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 20 Nov 2018 10:55:05 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/2431d10e-f4ae-4808-bd78-7d5be1224e31.mp3']
How El Chapo Ended Up in a Brooklyn Courtroom,"<p>Nearly two years after being extradited from Mexico, Joaquín Guzmán Loera, the drug lord known as El Chapo, is finally facing trial in a United States court. Here’s why it took so long to get to this moment. Guest: Alan Feuer, who has been covering the trial for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 19 Nov 2018 10:48:37 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/e96004cd-c984-465c-9cd9-2f99638e2af6.mp3']
What Facebook Knew and Tried to Hide,"<p>The story of Facebook in the past few years has been that of a company slow to understand how powerful it has become. But an investigation by The New York Times finds that once Facebook’s leaders understood the problems they faced, they sought to conceal them. Guests: Nicholas Confessore and Sheera Frenkel, two of the reporters behind the investigation. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 16 Nov 2018 10:57:55 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c858bad3-e5ec-4850-b739-03e7538b1b41.mp3']
A Conversation With a Freshman Democrat,"<p>Last week, we looked at the campaign of a candidate who embodied the Democratic strategy for winning the House. This week, she arrived in Washington. We spoke with Abigail Spanberger, a recently elected congresswoman from Virginia, about her first days in the Capitol and what it means to be a Democrat today. Guest: Representative-elect Abigail Spanberger, Democrat of Virginia. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 15 Nov 2018 10:57:21 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/3317d636-f8ca-4665-a0ea-1486472487c1.mp3']
The Plan to Discredit the Florida Recount,"<p>Republicans, seeking to secure the party’s majority and agenda in the Senate, are determined to delegitimize the statewide recount underway in Florida. We look at what Democrats have learned since the last time Republicans used that strategy. Guests: Maggie Haberman, a White House correspondent for The New York Times, and Jeremy W. Peters, who covers politics for The Times and is reporting on the recount from Tallahassee. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 14 Nov 2018 11:00:22 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/c15a2c5d-9239-4196-94bf-d4e8ea911675.mp3']
Diplomacy and Deception From North Korea,"<p>President Trump says the nuclear threat from North Korea is over. But new satellite images of hidden missile bases suggest that the situation has only worsened since his meeting with Kim Jong-un, the North Korean leader. Guest: David E. Sanger, a national security correspondent for The New York Times and the author of “<a href=""https://www.penguinrandomhouse.com/books/547683/the-perfect-weapon-by-david-e-sanger/9780451497895/"" target=""_blank"">The Perfect Weapon: War, Sabotage, and Fear in the Cyber Age</a>.” For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 13 Nov 2018 10:56:15 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/f39971d3-cb81-46c6-8e07-a5a927d8a2e1.mp3']
The California Wildfires,"<p>One of the deadliest and most destructive wildfires in California history is raging in the north of the state, as two others burn simultaneously in the south. Devastating wildfires have already become the new normal for the state. We look at why this feels different. Guest: Kirk Johnson, a New York Times correspondent who covers the American West and is reporting from Paradise, Calif. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p><p>This episode includes disturbing language.</p>","Mon, 12 Nov 2018 10:57:37 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/e2b1de94-a86e-4562-a19f-f37e203fc86d.mp3']
How the Democrats Flipped the House,"<p>In this year’s midterm elections, Democrats were battling for House seats in a range of districts. We look at how the party’s leaders came up with a winning strategy to use across vastly different places. Guest: Kate Zernike and Jonathan Martin, political reporters for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 09 Nov 2018 11:06:54 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/27c61ab6-f31a-4067-9179-128b21199257.mp3']
Why Trump Is Firing Sessions Now,"<p>After more than a year of mocking his attorney general, President Trump has forced Jeff Sessions to resign. The timing — only hours after the midterm elections — is not a coincidence. Guest: Michael S. Schmidt, who covers national security and federal investigations for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 08 Nov 2018 10:48:59 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/fbe8ed8a-d6a9-436f-8e48-2e221277feeb.mp3']
What Happened in the Midterm Elections,"<p>The results are in: Democrats gained control of the House, even as Republicans strengthened their hold in the Senate. What does this mean for the next two years? Guest: Alexander Burns, who covers national politics for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 07 Nov 2018 10:57:57 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/1aeb016d-3046-4aeb-8964-2c3420ec7979.mp3']
A Field Guide to Today’s Elections,"<p>As the country heads to the polls, here are four themes and four races to watch. Guest: Alexander Burns, who covers national politics for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 06 Nov 2018 10:57:48 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/5bbdfdd4-5d7f-46eb-9e26-060be1a9d95b.mp3']
"White, Evangelical and Worried About Trump","<p>Two of the key groups that helped elect Donald J. Trump in 2016 were white women and evangelicals. Now, in the midterm elections, white women are turning away from the president and his party, while evangelicals are sticking with him. We look at what happens when you’re both. Guests: Annie Brown, a producer for “The Daily,” speaks with Tess Clarke, who tells us how evangelical Christianity informs her vote, and with Elizabeth Dias, who covers faith and politics for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 05 Nov 2018 10:50:30 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/3e77e668-4e7e-4fec-9453-3c39059e8dc9.mp3']
The Problem With Polls,"<p>Two years ago, news organizations including The New York Times were accused of having misled the country with voting projections. Here’s what we’re doing differently this time. Guest: Nate Cohn, who covers elections, polling and demographics for The Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 02 Nov 2018 09:55:24 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/135814d2-1ce4-41ca-805d-197ba96a48ac.mp3']
“I Am Not an Internet Troll”,"<p>A Russian news organization with ties to the 2016 election interference operation started a website called USAReally. Its stated purpose was for Americans to get uncensored news about their own country — from Russia. We spoke to the man behind it. Guest Host: Kevin Roose, who writes about technology for The New York Times, talks to Alexander Malkevich, the founder of USAReally, and David E. Sanger, a national security correspondent for The Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 01 Nov 2018 09:51:18 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/0ffc6393-48b7-47e5-be93-131a7f91ef9f.mp3']
The Business of Internet Outrage,"<p>At the height of its reach, the right-wing website Mad World News was getting millions of views. We talked to its founders about how they hit upon the formula that made it so successful — and why it suddenly stopped working. Guest Host: Kevin Roose, who writes about technology for The New York Times, reported this story for “The Daily.” For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 31 Oct 2018 09:54:13 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/cfaeb17c-963f-46bd-a4c1-b4d35fb52683.mp3']
The Re-emergence of American Anti-Semitism,"<p>Until recently, many American Jews believed that anti-Semitism was a European problem, one the United States had left behind. But the attack in Pittsburgh did not come out of nowhere. Guest: Jonathan Weisman, the deputy Washington editor of The New York Times and author of “<a href=""https://us.macmillan.com/books/9781250169938"" target=""_blank"">(((Semitism))): Being Jewish in America in the Age of Trump</a>.” For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Tue, 30 Oct 2018 09:54:00 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/f9ee0566-b617-4a73-b9ab-35f9da19c82f.mp3']
A Shooting at the Tree of Life Synagogue,"<p>The massacre in Pittsburgh was one of the worst attacks against the Jewish community in the United States in decades. The city’s mayor called it “the darkest day of Pittsburgh’s history.” Guests: Kevin Roose, who writes about technology for The New York Times, and Campbell Robertson, a national correspondent for The Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Mon, 29 Oct 2018 09:50:02 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/5d7a3955-a1fe-4d99-86d2-6385ce7ea969.mp3']
The Voters Both Parties Are Ignoring,"<p>Nearly 30 million Latinos in the United States are eligible to vote, representing almost 13 percent of the American electorate. Why is so little attention being paid to them in the midterm elections? Guest: Jose A. Del Real, a national correspondent for The New York Times. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Fri, 26 Oct 2018 09:59:08 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/28e41612-ef2b-4164-bd77-559efe5306b7.mp3']
How 1994 Gave Us Today’s Politics,"<p>To understand the divisions that define this year’s midterm elections, you have to go back to the midterm elections of 1994. We look at the moment when exploiting differences of opinion became a winning political strategy. Guests: Jennifer Senior, an Opinion columnist for The New York Times, speaks to Vin Weber, a former Republican congressman from Minnesota. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Thu, 25 Oct 2018 09:53:00 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/18f66e92-8f03-4df4-93bd-fcdf8458bb2e.mp3']
The Migrant Caravan and the Midterms,"<p>Thousands of Central American migrants are moving north through Mexico, heading for the U.S. border. Republicans won’t stop talking about it, and Democrats are trying not to. Guest: Annie Correal, a New York Times reporter who spoke to us from Huixtla, Mexico. For more information on today’s episode, visit <a href=""https://www.nytimes.com/thedaily"" target=""_blank"">nytimes.com/thedaily</a>.</p>","Wed, 24 Oct 2018 09:54:28 -0000",['https://dts.podtrac.com/redirect.mp3/rss.art19.com/episodes/da26c605-c5e8-405a-8919-48ae148f7c6a.mp3']
